cp: '/users/s/m/smyersn/Vinculin/Vinculin_test_data/Vinculin_training_data_nuclei_results/2024.01.19_Cterm_Cell_27_Vinculin.tif' and '/users/s/m/smyersn/Vinculin/Vinculin_test_data/Vinculin_training_data_nuclei_results/2024.01.19_Cterm_Cell_27_Vinculin.tif' are the same file
cp: '/users/s/m/smyersn/Vinculin/Vinculin_test_data/Vinculin_training_data_nuclei_results/2024.01.19_Cterm_Cell_21_Vinculin.tif' and '/users/s/m/smyersn/Vinculin/Vinculin_test_data/Vinculin_training_data_nuclei_results/2024.01.19_Cterm_Cell_21_Vinculin.tif' are the same file
cp: '/users/s/m/smyersn/Vinculin/Vinculin_test_data/Vinculin_training_data_nuclei_results/2024.01.12_Cterm_Cell_20_Vinculin.tif' and '/users/s/m/smyersn/Vinculin/Vinculin_test_data/Vinculin_training_data_nuclei_results/2024.01.12_Cterm_Cell_20_Vinculin.tif' are the same file
cp: '/users/s/m/smyersn/Vinculin/Vinculin_test_data/Vinculin_training_data_nuclei_results/2024.01.12_noTag_Cell_20_Vinculin.tif' and '/users/s/m/smyersn/Vinculin/Vinculin_test_data/Vinculin_training_data_nuclei_results/2024.01.12_noTag_Cell_20_Vinculin.tif' are the same file
cp: '/users/s/m/smyersn/Vinculin/Vinculin_test_data/Vinculin_training_data_nuclei_results/2024.01.12_noTag_Cell_6_Vinculin.tif' and '/users/s/m/smyersn/Vinculin/Vinculin_test_data/Vinculin_training_data_nuclei_results/2024.01.12_noTag_Cell_6_Vinculin.tif' are the same file
cp: '/users/s/m/smyersn/Vinculin/Vinculin_test_data/Vinculin_training_data_nuclei_results/2024.01.12_Cterm_Cell_15_Vinculin.tif' and '/users/s/m/smyersn/Vinculin/Vinculin_test_data/Vinculin_training_data_nuclei_results/2024.01.12_Cterm_Cell_15_Vinculin.tif' are the same file
cp: '/users/s/m/smyersn/Vinculin/Vinculin_test_data/Vinculin_training_data_nuclei_results/2024.01.12_Cterm_Cell_8_Vinculin.tif' and '/users/s/m/smyersn/Vinculin/Vinculin_test_data/Vinculin_training_data_nuclei_results/2024.01.12_Cterm_Cell_8_Vinculin.tif' are the same file
cp: '/users/s/m/smyersn/Vinculin/Vinculin_test_data/Vinculin_training_data_nuclei_results/2024.01.12_noTag_Cell_2_Vinculin.tif' and '/users/s/m/smyersn/Vinculin/Vinculin_test_data/Vinculin_training_data_nuclei_results/2024.01.12_noTag_Cell_2_Vinculin.tif' are the same file
cp: '/users/s/m/smyersn/Vinculin/Vinculin_test_data/Vinculin_training_data_nuclei_results/2024.01.19_Cterm_Cell_15_Vinculin.tif' and '/users/s/m/smyersn/Vinculin/Vinculin_test_data/Vinculin_training_data_nuclei_results/2024.01.19_Cterm_Cell_15_Vinculin.tif' are the same file
cp: '/users/s/m/smyersn/Vinculin/Vinculin_test_data/Vinculin_training_data_nuclei_results/2024.01.19_1073_Cell_11_Vinculin.tif' and '/users/s/m/smyersn/Vinculin/Vinculin_test_data/Vinculin_training_data_nuclei_results/2024.01.19_1073_Cell_11_Vinculin.tif' are the same file
cp: '/users/s/m/smyersn/Vinculin/Vinculin_test_data/Vinculin_training_data_nuclei_results/2024.01.19_1073_Cell_1_Vinculin.tif' and '/users/s/m/smyersn/Vinculin/Vinculin_test_data/Vinculin_training_data_nuclei_results/2024.01.19_1073_Cell_1_Vinculin.tif' are the same file
cp: '/users/s/m/smyersn/Vinculin/Vinculin_test_data/Vinculin_training_data_nuclei_results/2024.01.12_noTag_Cell_23_Vinculin.tif' and '/users/s/m/smyersn/Vinculin/Vinculin_test_data/Vinculin_training_data_nuclei_results/2024.01.12_noTag_Cell_23_Vinculin.tif' are the same file
cp: '/users/s/m/smyersn/Vinculin/Vinculin_test_data/Vinculin_training_data_nuclei_results/2024.01.19_noTag_Cell_16_Vinculin.tif' and '/users/s/m/smyersn/Vinculin/Vinculin_test_data/Vinculin_training_data_nuclei_results/2024.01.19_noTag_Cell_16_Vinculin.tif' are the same file
cp: '/users/s/m/smyersn/Vinculin/Vinculin_test_data/Vinculin_training_data_nuclei_results/2024.01.12_noTag_Cell_18_Vinculin.tif' and '/users/s/m/smyersn/Vinculin/Vinculin_test_data/Vinculin_training_data_nuclei_results/2024.01.12_noTag_Cell_18_Vinculin.tif' are the same file
cp: '/users/s/m/smyersn/Vinculin/Vinculin_test_data/Vinculin_training_data_nuclei_results/2024.01.19_noTag_Cell_20_Vinculin.tif' and '/users/s/m/smyersn/Vinculin/Vinculin_test_data/Vinculin_training_data_nuclei_results/2024.01.19_noTag_Cell_20_Vinculin.tif' are the same file
cp: '/users/s/m/smyersn/Vinculin/Vinculin_test_data/Vinculin_training_data_nuclei_results/2024.01.12_noTag_Cell_22_Vinculin.tif' and '/users/s/m/smyersn/Vinculin/Vinculin_test_data/Vinculin_training_data_nuclei_results/2024.01.12_noTag_Cell_22_Vinculin.tif' are the same file
cp: '/users/s/m/smyersn/Vinculin/Vinculin_test_data/Vinculin_training_data_nuclei_results/2024.01.19_noTag_Cell_17_Vinculin.tif' and '/users/s/m/smyersn/Vinculin/Vinculin_test_data/Vinculin_training_data_nuclei_results/2024.01.19_noTag_Cell_17_Vinculin.tif' are the same file
cp: '/users/s/m/smyersn/Vinculin/Vinculin_test_data/Vinculin_training_data_nuclei_results/2024.01.19_Cterm_Cell_14_Vinculin.tif' and '/users/s/m/smyersn/Vinculin/Vinculin_test_data/Vinculin_training_data_nuclei_results/2024.01.19_Cterm_Cell_14_Vinculin.tif' are the same file
cp: '/users/s/m/smyersn/Vinculin/Vinculin_test_data/Vinculin_training_data_nuclei_results/2024.01.12_Cterm_Cell_30_Vinculin.tif' and '/users/s/m/smyersn/Vinculin/Vinculin_test_data/Vinculin_training_data_nuclei_results/2024.01.12_Cterm_Cell_30_Vinculin.tif' are the same file
cp: '/users/s/m/smyersn/Vinculin/Vinculin_test_data/Vinculin_training_data_nuclei_results/2024.01.19_1073_Cell_22_Vinculin.tif' and '/users/s/m/smyersn/Vinculin/Vinculin_test_data/Vinculin_training_data_nuclei_results/2024.01.19_1073_Cell_22_Vinculin.tif' are the same file
cp: '/users/s/m/smyersn/Vinculin/Vinculin_test_data/Vinculin_training_data_nuclei_results/2024.01.12_noTag_Cell_8_Vinculin.tif' and '/users/s/m/smyersn/Vinculin/Vinculin_test_data/Vinculin_training_data_nuclei_results/2024.01.12_noTag_Cell_8_Vinculin.tif' are the same file
cp: '/users/s/m/smyersn/Vinculin/Vinculin_test_data/Vinculin_training_data_nuclei_results/2024.01.12_Cterm_Cell_4_Vinculin.tif' and '/users/s/m/smyersn/Vinculin/Vinculin_test_data/Vinculin_training_data_nuclei_results/2024.01.12_Cterm_Cell_4_Vinculin.tif' are the same file
cp: '/users/s/m/smyersn/Vinculin/Vinculin_test_data/Vinculin_training_data_nuclei_results/2024.01.19_1073_Cell_10_Vinculin.tif' and '/users/s/m/smyersn/Vinculin/Vinculin_test_data/Vinculin_training_data_nuclei_results/2024.01.19_1073_Cell_10_Vinculin.tif' are the same file
cp: '/users/s/m/smyersn/Vinculin/Vinculin_test_data/Vinculin_training_data_nuclei_results/2024.01.19_Cterm_Cell_7_Vinculin.tif' and '/users/s/m/smyersn/Vinculin/Vinculin_test_data/Vinculin_training_data_nuclei_results/2024.01.19_Cterm_Cell_7_Vinculin.tif' are the same file
cp: '/users/s/m/smyersn/Vinculin/Vinculin_test_data/Vinculin_training_data_nuclei_results/2024.01.12_Cterm_Cell_6_Vinculin.tif' and '/users/s/m/smyersn/Vinculin/Vinculin_test_data/Vinculin_training_data_nuclei_results/2024.01.12_Cterm_Cell_6_Vinculin.tif' are the same file
cp: '/users/s/m/smyersn/Vinculin/Vinculin_test_data/Vinculin_training_data_nuclei_results/2024.01.19_noTag_Cell_13_Vinculin.tif' and '/users/s/m/smyersn/Vinculin/Vinculin_test_data/Vinculin_training_data_nuclei_results/2024.01.19_noTag_Cell_13_Vinculin.tif' are the same file
cp: '/users/s/m/smyersn/Vinculin/Vinculin_test_data/Vinculin_training_data_nuclei_results/2024.01.19_noTag_Cell_6_Vinculin.tif' and '/users/s/m/smyersn/Vinculin/Vinculin_test_data/Vinculin_training_data_nuclei_results/2024.01.19_noTag_Cell_6_Vinculin.tif' are the same file
cp: '/users/s/m/smyersn/Vinculin/Vinculin_test_data/Vinculin_training_data_nuclei_results/2024.01.19_Cterm_Cell_32_Vinculin.tif' and '/users/s/m/smyersn/Vinculin/Vinculin_test_data/Vinculin_training_data_nuclei_results/2024.01.19_Cterm_Cell_32_Vinculin.tif' are the same file
cp: '/users/s/m/smyersn/Vinculin/Vinculin_test_data/Vinculin_training_data_nuclei_results/2024.01.19_1073_Cell_16_Vinculin.tif' and '/users/s/m/smyersn/Vinculin/Vinculin_test_data/Vinculin_training_data_nuclei_results/2024.01.19_1073_Cell_16_Vinculin.tif' are the same file
cp: '/users/s/m/smyersn/Vinculin/Vinculin_test_data/Vinculin_training_data_nuclei_results/2024.01.19_1073_Cell_21_Vinculin.tif' and '/users/s/m/smyersn/Vinculin/Vinculin_test_data/Vinculin_training_data_nuclei_results/2024.01.19_1073_Cell_21_Vinculin.tif' are the same file
cp: '/users/s/m/smyersn/Vinculin/Vinculin_test_data/Vinculin_training_data_nuclei_results/2024.01.19_noTag_Cell_3_Vinculin.tif' and '/users/s/m/smyersn/Vinculin/Vinculin_test_data/Vinculin_training_data_nuclei_results/2024.01.19_noTag_Cell_3_Vinculin.tif' are the same file
cp: '/users/s/m/smyersn/Vinculin/Vinculin_test_data/Vinculin_training_data_nuclei_results/2024.01.12_noTag_Cell_10_Vinculin.tif' and '/users/s/m/smyersn/Vinculin/Vinculin_test_data/Vinculin_training_data_nuclei_results/2024.01.12_noTag_Cell_10_Vinculin.tif' are the same file
cp: '/users/s/m/smyersn/Vinculin/Vinculin_test_data/Vinculin_training_data_nuclei_results/2024.01.12_noTag_Cell_16_Vinculin.tif' and '/users/s/m/smyersn/Vinculin/Vinculin_test_data/Vinculin_training_data_nuclei_results/2024.01.12_noTag_Cell_16_Vinculin.tif' are the same file
cp: '/users/s/m/smyersn/Vinculin/Vinculin_test_data/Vinculin_training_data_nuclei_results/2024.01.12_Cterm_Cell_27_Vinculin.tif' and '/users/s/m/smyersn/Vinculin/Vinculin_test_data/Vinculin_training_data_nuclei_results/2024.01.12_Cterm_Cell_27_Vinculin.tif' are the same file
cp: '/users/s/m/smyersn/Vinculin/Vinculin_test_data/Vinculin_training_data_nuclei_results/2024.01.19_Cterm_Cell_19_Vinculin.tif' and '/users/s/m/smyersn/Vinculin/Vinculin_test_data/Vinculin_training_data_nuclei_results/2024.01.19_Cterm_Cell_19_Vinculin.tif' are the same file
cp: '/users/s/m/smyersn/Vinculin/Vinculin_test_data/Vinculin_training_data_nuclei_results/2024.01.12_Cterm_Cell_19_Vinculin.tif' and '/users/s/m/smyersn/Vinculin/Vinculin_test_data/Vinculin_training_data_nuclei_results/2024.01.12_Cterm_Cell_19_Vinculin.tif' are the same file
cp: '/users/s/m/smyersn/Vinculin/Vinculin_test_data/Vinculin_training_data_nuclei_results/2024.01.12_Cterm_Cell_28_Vinculin.tif' and '/users/s/m/smyersn/Vinculin/Vinculin_test_data/Vinculin_training_data_nuclei_results/2024.01.12_Cterm_Cell_28_Vinculin.tif' are the same file
cp: '/users/s/m/smyersn/Vinculin/Vinculin_test_data/Vinculin_training_data_nuclei_results/2024.01.19_1073_Cell_13_Vinculin.tif' and '/users/s/m/smyersn/Vinculin/Vinculin_test_data/Vinculin_training_data_nuclei_results/2024.01.19_1073_Cell_13_Vinculin.tif' are the same file
cp: '/users/s/m/smyersn/Vinculin/Vinculin_test_data/Vinculin_training_data_nuclei_results/2024.01.19_noTag_Cell_24_Vinculin.tif' and '/users/s/m/smyersn/Vinculin/Vinculin_test_data/Vinculin_training_data_nuclei_results/2024.01.19_noTag_Cell_24_Vinculin.tif' are the same file
cp: '/users/s/m/smyersn/Vinculin/Vinculin_test_data/Vinculin_training_data_nuclei_results/2024.01.19_1073_Cell_24_Vinculin.tif' and '/users/s/m/smyersn/Vinculin/Vinculin_test_data/Vinculin_training_data_nuclei_results/2024.01.19_1073_Cell_24_Vinculin.tif' are the same file
cp: '/users/s/m/smyersn/Vinculin/Vinculin_test_data/Vinculin_training_data_nuclei_results/2024.01.12_Cterm_Cell_21_Vinculin.tif' and '/users/s/m/smyersn/Vinculin/Vinculin_test_data/Vinculin_training_data_nuclei_results/2024.01.12_Cterm_Cell_21_Vinculin.tif' are the same file
cp: '/users/s/m/smyersn/Vinculin/Vinculin_test_data/Vinculin_training_data_nuclei_results/2024.01.19_noTag_Cell_22_Vinculin.tif' and '/users/s/m/smyersn/Vinculin/Vinculin_test_data/Vinculin_training_data_nuclei_results/2024.01.19_noTag_Cell_22_Vinculin.tif' are the same file
cp: '/users/s/m/smyersn/Vinculin/Vinculin_test_data/Vinculin_training_data_nuclei_results/2024.01.19_noTag_Cell_1_Vinculin.tif' and '/users/s/m/smyersn/Vinculin/Vinculin_test_data/Vinculin_training_data_nuclei_results/2024.01.19_noTag_Cell_1_Vinculin.tif' are the same file
cp: '/users/s/m/smyersn/Vinculin/Vinculin_test_data/Vinculin_training_data_nuclei_results/2024.01.19_Cterm_Cell_22_Vinculin.tif' and '/users/s/m/smyersn/Vinculin/Vinculin_test_data/Vinculin_training_data_nuclei_results/2024.01.19_Cterm_Cell_22_Vinculin.tif' are the same file
cp: '/users/s/m/smyersn/Vinculin/Vinculin_test_data/Vinculin_training_data_nuclei_results/2024.01.12_Cterm_Cell_1_Vinculin.tif' and '/users/s/m/smyersn/Vinculin/Vinculin_test_data/Vinculin_training_data_nuclei_results/2024.01.12_Cterm_Cell_1_Vinculin.tif' are the same file
cp: '/users/s/m/smyersn/Vinculin/Vinculin_test_data/Vinculin_training_data_nuclei_results/2024.01.19_Cterm_Cell_29_Vinculin.tif' and '/users/s/m/smyersn/Vinculin/Vinculin_test_data/Vinculin_training_data_nuclei_results/2024.01.19_Cterm_Cell_29_Vinculin.tif' are the same file
cp: '/users/s/m/smyersn/Vinculin/Vinculin_test_data/Vinculin_training_data_nuclei_results/2024.01.19_Cterm_Cell_25_Vinculin.tif' and '/users/s/m/smyersn/Vinculin/Vinculin_test_data/Vinculin_training_data_nuclei_results/2024.01.19_Cterm_Cell_25_Vinculin.tif' are the same file
cp: '/users/s/m/smyersn/Vinculin/Vinculin_test_data/Vinculin_training_data_nuclei_results/2024.01.12_Cterm_Cell_32_Vinculin.tif' and '/users/s/m/smyersn/Vinculin/Vinculin_test_data/Vinculin_training_data_nuclei_results/2024.01.12_Cterm_Cell_32_Vinculin.tif' are the same file
cp: '/users/s/m/smyersn/Vinculin/Vinculin_test_data/Vinculin_training_data_nuclei_results/2024.01.12_Cterm_Cell_24_Vinculin.tif' and '/users/s/m/smyersn/Vinculin/Vinculin_test_data/Vinculin_training_data_nuclei_results/2024.01.12_Cterm_Cell_24_Vinculin.tif' are the same file
cp: '/users/s/m/smyersn/Vinculin/Vinculin_test_data/Vinculin_training_data_nuclei_results/2024.01.19_noTag_Cell_11_Vinculin.tif' and '/users/s/m/smyersn/Vinculin/Vinculin_test_data/Vinculin_training_data_nuclei_results/2024.01.19_noTag_Cell_11_Vinculin.tif' are the same file
cp: '/users/s/m/smyersn/Vinculin/Vinculin_test_data/Vinculin_training_data_nuclei_results/2024.01.12_noTag_Cell_12_Vinculin.tif' and '/users/s/m/smyersn/Vinculin/Vinculin_test_data/Vinculin_training_data_nuclei_results/2024.01.12_noTag_Cell_12_Vinculin.tif' are the same file
cp: '/users/s/m/smyersn/Vinculin/Vinculin_test_data/Vinculin_training_data_nuclei_results/2024.01.19_Cterm_Cell_5_Vinculin.tif' and '/users/s/m/smyersn/Vinculin/Vinculin_test_data/Vinculin_training_data_nuclei_results/2024.01.19_Cterm_Cell_5_Vinculin.tif' are the same file
cp: '/users/s/m/smyersn/Vinculin/Vinculin_test_data/Vinculin_training_data_nuclei_results/2024.01.19_noTag_Cell_12_Vinculin.tif' and '/users/s/m/smyersn/Vinculin/Vinculin_test_data/Vinculin_training_data_nuclei_results/2024.01.19_noTag_Cell_12_Vinculin.tif' are the same file
cp: '/users/s/m/smyersn/Vinculin/Vinculin_test_data/Vinculin_training_data_nuclei_results/2024.01.19_Cterm_Cell_12_Vinculin.tif' and '/users/s/m/smyersn/Vinculin/Vinculin_test_data/Vinculin_training_data_nuclei_results/2024.01.19_Cterm_Cell_12_Vinculin.tif' are the same file
cp: '/users/s/m/smyersn/Vinculin/Vinculin_test_data/Vinculin_training_data_nuclei_results/2024.01.19_Cterm_Cell_26_Vinculin.tif' and '/users/s/m/smyersn/Vinculin/Vinculin_test_data/Vinculin_training_data_nuclei_results/2024.01.19_Cterm_Cell_26_Vinculin.tif' are the same file
cp: '/users/s/m/smyersn/Vinculin/Vinculin_test_data/Vinculin_training_data_nuclei_results/2024.01.19_noTag_Cell_14_Vinculin.tif' and '/users/s/m/smyersn/Vinculin/Vinculin_test_data/Vinculin_training_data_nuclei_results/2024.01.19_noTag_Cell_14_Vinculin.tif' are the same file
cp: '/users/s/m/smyersn/Vinculin/Vinculin_test_data/Vinculin_training_data_nuclei_results/2024.01.12_Cterm_Cell_22_Vinculin.tif' and '/users/s/m/smyersn/Vinculin/Vinculin_test_data/Vinculin_training_data_nuclei_results/2024.01.12_Cterm_Cell_22_Vinculin.tif' are the same file
cp: '/users/s/m/smyersn/Vinculin/Vinculin_test_data/Vinculin_training_data_nuclei_results/2024.01.12_Cterm_Cell_18_Vinculin.tif' and '/users/s/m/smyersn/Vinculin/Vinculin_test_data/Vinculin_training_data_nuclei_results/2024.01.12_Cterm_Cell_18_Vinculin.tif' are the same file
cp: '/users/s/m/smyersn/Vinculin/Vinculin_test_data/Vinculin_training_data_nuclei_results/2024.01.12_1073_Cell_26_Vinculin.tif' and '/users/s/m/smyersn/Vinculin/Vinculin_test_data/Vinculin_training_data_nuclei_results/2024.01.12_1073_Cell_26_Vinculin.tif' are the same file
cp: '/users/s/m/smyersn/Vinculin/Vinculin_test_data/Vinculin_training_data_nuclei_results/2024.01.19_1073_Cell_3_Vinculin.tif' and '/users/s/m/smyersn/Vinculin/Vinculin_test_data/Vinculin_training_data_nuclei_results/2024.01.19_1073_Cell_3_Vinculin.tif' are the same file
cp: '/users/s/m/smyersn/Vinculin/Vinculin_test_data/Vinculin_training_data_nuclei_results/2024.01.12_noTag_Cell_15_Vinculin.tif' and '/users/s/m/smyersn/Vinculin/Vinculin_test_data/Vinculin_training_data_nuclei_results/2024.01.12_noTag_Cell_15_Vinculin.tif' are the same file
cp: '/users/s/m/smyersn/Vinculin/Vinculin_test_data/Vinculin_training_data_nuclei_results/2024.01.19_noTag_Cell_21_Vinculin.tif' and '/users/s/m/smyersn/Vinculin/Vinculin_test_data/Vinculin_training_data_nuclei_results/2024.01.19_noTag_Cell_21_Vinculin.tif' are the same file
cp: '/users/s/m/smyersn/Vinculin/Vinculin_test_data/Vinculin_training_data_nuclei_results/2024.01.19_Cterm_Cell_31_Vinculin.tif' and '/users/s/m/smyersn/Vinculin/Vinculin_test_data/Vinculin_training_data_nuclei_results/2024.01.19_Cterm_Cell_31_Vinculin.tif' are the same file
2024-03-14 16:23:10,288 [INFO] WRITING LOG OUTPUT TO /nas/longleaf/home/smyersn/.cellpose/run.log
2024-03-14 16:23:10,289 [INFO] 
cellpose version: 	2.3.2 
platform:       	linux 
python version: 	3.8.5 
torch version:  	2.2.0
2024-03-14 16:23:10,507 [INFO] ** TORCH CUDA version installed and working. **
2024-03-14 16:23:10,507 [INFO] >>>> using GPU
2024-03-14 16:23:10,523 [INFO] >>>> running cellpose on 123 images using chan_to_seg GRAY and chan (opt) NONE
2024-03-14 16:23:10,524 [INFO] >>>> loading model /users/s/m/smyersn/Vinculin/Vinculin_training_data/models/Vinculin_training_data_nuclei_weights
2024-03-14 16:23:12,416 [INFO] >>>> model diam_mean =  17.000 (ROIs rescaled to this size during training)
2024-03-14 16:23:12,416 [INFO] >>>> model diam_labels =  11.332 (mean diameter of training ROIs)
2024-03-14 16:23:12,416 [INFO] >>>> using diameter 10.000 for all images
2024-03-14 16:23:12,419 [INFO] 0%|          | 0/123 [00:00<?, ?it/s]
2024-03-14 16:23:14,502 [INFO] 1%|          | 1/123 [00:02<04:14,  2.08s/it]
2024-03-14 16:23:16,003 [WARNING] no masks found, will not save PNG or outlines
2024-03-14 16:23:16,019 [INFO] 2%|1         | 2/123 [00:03<03:31,  1.75s/it]
2024-03-14 16:23:17,700 [INFO] 2%|2         | 3/123 [00:05<03:26,  1.72s/it]
2024-03-14 16:23:19,435 [INFO] 3%|3         | 4/123 [00:07<03:25,  1.73s/it]
2024-03-14 16:23:21,164 [INFO] 4%|4         | 5/123 [00:08<03:23,  1.73s/it]
2024-03-14 16:23:22,846 [INFO] 5%|4         | 6/123 [00:10<03:20,  1.71s/it]
2024-03-14 16:23:24,519 [INFO] 6%|5         | 7/123 [00:12<03:17,  1.70s/it]
2024-03-14 16:23:26,180 [INFO] 7%|6         | 8/123 [00:13<03:13,  1.69s/it]
2024-03-14 16:23:27,860 [INFO] 7%|7         | 9/123 [00:15<03:12,  1.68s/it]
2024-03-14 16:23:29,629 [INFO] 8%|8         | 10/123 [00:17<03:13,  1.71s/it]
2024-03-14 16:23:31,343 [INFO] 9%|8         | 11/123 [00:18<03:11,  1.71s/it]
2024-03-14 16:23:33,052 [INFO] 10%|9         | 12/123 [00:20<03:09,  1.71s/it]
2024-03-14 16:23:34,756 [INFO] 11%|#         | 13/123 [00:22<03:07,  1.71s/it]
2024-03-14 16:23:36,453 [INFO] 11%|#1        | 14/123 [00:24<03:05,  1.71s/it]
2024-03-14 16:23:38,196 [INFO] 12%|#2        | 15/123 [00:25<03:05,  1.72s/it]
2024-03-14 16:23:39,906 [INFO] 13%|#3        | 16/123 [00:27<03:03,  1.71s/it]
2024-03-14 16:23:41,631 [INFO] 14%|#3        | 17/123 [00:29<03:02,  1.72s/it]
2024-03-14 16:23:43,309 [INFO] 15%|#4        | 18/123 [00:30<02:59,  1.71s/it]
2024-03-14 16:23:45,024 [INFO] 15%|#5        | 19/123 [00:32<02:57,  1.71s/it]
2024-03-14 16:23:46,703 [INFO] 16%|#6        | 20/123 [00:34<02:55,  1.70s/it]
2024-03-14 16:23:48,362 [INFO] 17%|#7        | 21/123 [00:35<02:52,  1.69s/it]
2024-03-14 16:23:50,039 [INFO] 18%|#7        | 22/123 [00:37<02:50,  1.68s/it]
2024-03-14 16:23:51,748 [INFO] 19%|#8        | 23/123 [00:39<02:49,  1.69s/it]
2024-03-14 16:23:53,364 [INFO] 20%|#9        | 24/123 [00:40<02:45,  1.67s/it]
2024-03-14 16:23:55,053 [INFO] 20%|##        | 25/123 [00:42<02:44,  1.68s/it]
2024-03-14 16:23:56,726 [INFO] 21%|##1       | 26/123 [00:44<02:42,  1.67s/it]
2024-03-14 16:23:58,369 [INFO] 22%|##1       | 27/123 [00:45<02:39,  1.67s/it]
2024-03-14 16:24:00,060 [INFO] 23%|##2       | 28/123 [00:47<02:38,  1.67s/it]
2024-03-14 16:24:01,729 [INFO] 24%|##3       | 29/123 [00:49<02:37,  1.67s/it]
2024-03-14 16:24:03,431 [INFO] 24%|##4       | 30/123 [00:51<02:36,  1.68s/it]
2024-03-14 16:24:05,123 [INFO] 25%|##5       | 31/123 [00:52<02:34,  1.68s/it]
2024-03-14 16:24:06,788 [INFO] 26%|##6       | 32/123 [00:54<02:32,  1.68s/it]
2024-03-14 16:24:08,455 [INFO] 27%|##6       | 33/123 [00:56<02:30,  1.68s/it]
2024-03-14 16:24:10,148 [INFO] 28%|##7       | 34/123 [00:57<02:29,  1.68s/it]
2024-03-14 16:24:11,852 [INFO] 28%|##8       | 35/123 [00:59<02:28,  1.69s/it]
2024-03-14 16:24:13,553 [INFO] 29%|##9       | 36/123 [01:01<02:27,  1.69s/it]
2024-03-14 16:24:15,317 [INFO] 30%|###       | 37/123 [01:02<02:27,  1.71s/it]
2024-03-14 16:24:17,030 [INFO] 31%|###       | 38/123 [01:04<02:25,  1.71s/it]
2024-03-14 16:24:18,738 [INFO] 32%|###1      | 39/123 [01:06<02:23,  1.71s/it]
2024-03-14 16:24:20,415 [INFO] 33%|###2      | 40/123 [01:07<02:21,  1.70s/it]
2024-03-14 16:24:22,101 [INFO] 33%|###3      | 41/123 [01:09<02:19,  1.70s/it]
